v,w,x,y,target
False,False,0.9253933515426584,0.24049024767279314,1
True,True,0.18149314744036615,0.8480509483069824,0
False,False,0.9052300290713963,0.17770614126564732,1
False,True,0.9107006872475242,0.5214720130216961,0
True,False,0.6022824953159358,0.9155777639552906,1
True,True,0.4071605621528511,0.49658271460106285,0
True,False,0.08689808536216659,0.8527172365841164,1
True,True,0.09278061735272825,0.6850214122874344,0
False,False,0.7846684900888611,0.5516970220881356,1
True,True,0.37586380943316544,0.4586640284951504,0
False,False,0.4085819368601712,0.22169189183621962,1
False,True,0.24182890615149943,0.12095726660400907,0
True,False,0.7694100091929787,0.938706107415635,1
True,False,0.6128353837479869,0.31714363791205724,0
True,False,0.4774738824173764,0.7479800507078928,1
True,False,0.8331101755532926,0.2537997876643371,0
False,False,0.5811868586413748,0.7740674664027302,1
True,True,0.38910006576692713,0.1817832515986385,0
False,True,0.9926435601838483,0.6601979971533585,1
True,False,0.271859905244599,0.16998099118421406,0
False,True,0.0852610540678983,0.8451504670920271,1
False,True,0.12417647237032536,0.5454818480582067,0
False,False,0.9717555224272362,0.6257980781831016,1
True,True,0.8758120520742645,0.5072518354252554,0
False,False,0.08958043374062874,0.7957914213975108,1
True,True,0.5255112859218559,0.8862160844301088,0
False,False,0.10556745099011411,0.6862478914630238,1
False,True,0.1569120160962616,0.6329166370517396,0
True,False,0.4214589453429183,0.5269320207787469,1
False,True,0.8796337077054982,0.24487137227427158,0
False,True,0.5915173326963411,0.7681614248118319,1
True,True,0.17936800492539562,0.7414441579227151,0
False,False,0.19842921203573904,0.7323996553333729,1
True,False,0.8353917121069561,0.7886687737145552,0
True,False,0.3686024404207323,0.557789092291459,1
True,True,0.7284771643100143,0.3754029235792129,0
False,False,0.8013955789470966,0.9114581121105789,1
True,True,0.0261306616374416,0.5695195448107807,0
False,True,0.5422166980972416,0.27213016856352035,1
False,True,0.8819270309636316,0.23230266839871372,0
True,False,0.25041596954292467,0.9523874419292736,1
True,False,0.6168310411487549,0.08195008557100092,0
False,True,0.06746913459293702,0.7227796123557106,1
True,True,0.4046335487799264,0.6233475093741006,0
False,True,0.4996520760133134,0.46487798674811454,1
True,True,0.050311370409790945,0.5347399961926061,0
False,False,0.17975906640681727,0.9532708544716126,1
True,True,0.8668124214230578,0.487011818696538,0
False,False,0.35859409569021417,0.7149633322556507,1
True,True,0.9446109616400712,0.8984764856159343,0
False,False,0.43982294595250426,0.7421682546658226,1
True,True,0.1672282615927787,0.4658703372178673,0
False,False,0.08532900330042148,0.9853144673155945,1
True,True,0.25592345375929826,0.27934762473326646,0
False,False,0.6238142851624761,0.33336990704546954,1
True,False,0.11881584209447982,0.42687994298275045,0
False,False,0.8096762901920388,0.4140506797526561,1
False,True,0.3258888444973512,0.3905108671040409,0
True,False,0.5830127492002385,0.4781725116101102,1
True,True,0.676593099118222,0.14072633197449813,0
False,False,0.12719875640742206,0.41619222464492645,1
True,True,0.8139363226462164,0.732708276488407,0
False,True,0.41996345291691717,0.6253757857672451,1
False,True,0.08531616232975947,0.6609212805997225,0
True,False,0.14790884978605467,0.9716879526548166,1
False,True,0.7631710236327284,0.03073863572717639,0
False,True,0.41497723464685954,0.4406056682517411,1
False,True,0.20076903665351853,0.2535464208295073,0
False,False,0.16525438842566953,0.6012822976589827,1
True,False,0.7824271567130996,0.03385433546670602,0
True,False,0.602945811236309,0.46344624528471345,1
True,False,0.6499429212969384,0.4263984332696179,0
True,False,0.3599114109924454,0.5099922317574485,1
True,True,0.08503400294064956,0.042431082587820246,0
False,False,0.9413422385614312,0.3427394225974171,1
True,True,0.4240595915171047,0.7383901231060288,0
True,False,0.9320032119934516,0.827068614412388,1
False,True,0.8311106599317652,0.4058855989627719,0
False,True,0.35330617749745674,0.8331532670519882,1
True,False,0.18951189939808133,0.6102452187744839,0
False,True,0.5082723395463662,0.2285222440983503,1
False,True,0.16312315401791022,0.013209155040492693,0
False,True,0.017162372422141914,0.9880230126047032,1
True,True,0.17930578986747414,0.1950753052991897,0
False,False,0.7417632367239438,0.9476925724413462,1
True,True,0.12700204175308627,0.0673805254621842,0
False,True,0.8049000432511663,0.812799443561763,1
False,True,0.8952198085449479,0.4331523069001306,0
True,False,0.6128806301960236,0.5519096475224209,1
True,False,0.2488598007473729,0.6326715866332402,0
False,False,0.3082396286644783,0.49936807371427994,1
True,True,0.33640298664769663,0.8609713634699476,0
False,True,0.7739132093314403,0.8102354464192411,1
True,True,0.9638504565174238,0.3981316977710395,0
False,False,0.8433264159898073,0.7714657267471685,1
True,True,0.6483119406573759,0.22440298996894148,0
False,True,0.4179532034229815,0.5482074039284952,1
True,False,0.8451461772534958,0.23085212711805692,0
True,False,0.41440252573130965,0.3759554015529881,1
True,True,0.06195329981681119,0.022181315857037864,0
False,True,0.13550605531302395,0.7943975389266006,1
False,True,0.6238773604257445,0.25116628864804935,0
False,False,0.6075488693191179,0.9969897356485112,1
True,True,0.6173864455170561,0.6312121522017942,0
False,False,0.15546060499373482,0.0651597677701975,1
True,True,0.9976331727244588,0.42632621209396027,0
False,True,0.5523963735676498,0.9959619688393927,1
True,True,0.838113825589812,0.9468563354994654,0
False,False,0.4097434341151571,0.8011054619509524,1
False,True,0.12512466351052165,0.26143082986450084,0
True,False,0.9908719881654463,0.5726941412952349,1
True,True,0.15004547475108354,0.676086259426099,0
False,False,0.8847407318648496,0.15289490306968967,1
True,False,0.6677006374729753,0.46338945754862726,0
False,False,0.025818589412147874,0.04843722616822366,1
True,True,0.8619631006983789,0.881375356693112,0
False,False,0.8975512451215631,0.6632522241699895,1
True,False,0.8898400044060194,0.021500400736311986,0
False,False,0.393842244030135,0.7662719119964387,1
False,True,0.7983800160810766,0.5848444943874707,0
True,False,0.059091828535008495,0.6629577991054714,1
False,True,0.7394905773838467,0.4344517780258108,0
False,False,0.36615553905083487,0.19211991340989087,1
True,True,0.6366090864613791,0.675653615308495,0
False,True,0.09320993374626152,0.9685229588683008,1
True,True,0.06540936510808804,0.5999527372170963,0
False,False,0.8866348453555212,0.8088831315192467,1
True,False,0.8136283898685223,0.2520169684828404,0
False,False,0.5196142869705566,0.08702793625438832,1
True,True,0.9627719151834896,0.7123507797235172,0
False,True,0.9053073114815957,0.8959265475939739,1
True,True,0.8675744829297144,0.6695953795655307,0
False,False,0.14276560703149443,0.45350770567084664,1
True,False,0.8772305362546693,0.4589135918316517,0
True,False,0.40772194094653436,0.9800095367431205,1
True,True,0.5901935239947218,0.9739312675040191,0
False,False,0.17936233317141448,0.24497391898539855,1
True,False,0.1234564105646041,0.16700071201340605,0
False,False,0.580925697469033,0.25241197650645986,1
True,True,0.6208109211731215,0.6969975248232957,0
False,False,0.029506853347100237,0.3173170451053109,1
True,True,0.5277952849626097,0.3526697509507053,0
False,False,0.7486282768996593,0.6936888378819696,1
True,True,0.29411175565682157,0.7688876714707529,0
False,True,0.512889453109969,0.9132357983760914,1
True,False,0.013012700869955207,0.23936210847297068,0
False,True,0.7456605765155156,0.9446179867757395,1
True,False,0.6801574101567487,0.5199794088752596,0
False,True,0.07727047487013283,0.9867406744296712,1
False,True,0.143529140076033,0.4934772964723645,0
False,True,0.5882835816420555,0.695120501148518,1
False,True,0.5754350009151407,0.11600418964344694,0
False,False,0.2940315650022619,0.4412540649997253,1
False,True,0.8706646365806995,0.5132794754824822,0
True,False,0.10752393938079041,0.8613034319765708,1
True,False,0.16641685663133732,0.17773835537635385,0
False,False,0.5331010450303354,0.09181986195067515,1
True,False,0.3738055104811683,0.296248991611638,0
True,False,0.644790142051665,0.549362127587153,1
False,True,0.243592846605727,0.15510941303959636,0
False,True,0.2947656557506938,0.8302667201510031,1
True,True,0.9838191683675643,0.007866454298373626,0
False,False,0.06932905736894557,0.5277842311717167,1
True,True,0.7712225208785178,0.6047501878729747,0
False,False,0.16401768407729378,0.044282023099077805,1
True,False,0.03690787089267422,0.10693815836803733,0
True,False,0.9604824761831701,0.8896456481289822,1
False,True,0.4650669353497502,0.19755596327270342,0
True,False,0.5234325362221152,0.6218821992663974,1
True,True,0.08071041742114482,0.4977087484536177,0
False,True,0.44904278815121945,0.9471774582735407,1
True,True,0.46896163736857777,0.29761226433688837,0
False,False,0.8178127791035588,0.13686123196108657,1
True,False,0.09929326969680752,0.49480959374744604,0
False,False,0.6039671912486628,0.6623419293832082,1
True,True,0.7147843021326822,0.19960494887682634,0
False,False,0.5977036717657291,0.9186533037348741,1
False,True,0.10477260560134172,0.1602449755037415,0
False,False,0.4157196009762627,0.06724944276549727,1
True,True,0.7771778291743858,0.8906611836917587,0
False,False,0.587182653901236,0.5058525022790367,1
True,True,0.5564440023743751,0.2520654738065128,0
False,True,0.5642510398404645,0.6148495371961288,1
False,True,0.733052221541205,0.5416445495240396,0
False,False,0.052663673386271426,0.47101675863532055,1
True,True,0.230302215029473,0.7812070623929182,0
False,False,0.8949127951392407,0.5038664655158601,1
True,True,0.018205664561968815,0.13089643091204972,0
True,False,0.5735158638914322,0.5701632301440313,1
True,True,0.36230111605716697,0.28832437280235135,0
False,False,0.1968332118147924,0.05634038832910848,1
True,False,0.6467237214782328,0.39599928351380076,0
False,False,0.9042437584453104,0.26971339316600285,1
True,True,0.006809437532547813,0.2811448133209886,0
False,False,0.9324217843223381,0.5463814670477886,1
False,True,0.43708119065473117,0.11426566142739492,0
False,False,0.5411144917220463,0.7690946590885079,1
True,False,0.12479932939124438,0.18350933150127802,0
False,False,0.26424098888025926,0.3984706850791555,1
True,False,0.9349456969318742,0.08182316855758276,0
True,False,0.5730578048748867,0.47060310257532545,1
False,True,0.07392783658103252,0.2986114774947345,0
False,True,0.1379806191004359,0.9393046567136363,1
False,True,0.6143409316513976,0.06821414508709256,0
False,False,0.42845484388957467,0.6885398042432951,1
True,True,0.6601082308734953,0.6639310742631286,0
True,False,0.7050496758671585,0.7810045618359434,1
False,True,0.7453668311138203,0.6521599477405091,0
True,False,0.9746635486082328,0.634224039699919,1
True,False,0.7577111121045839,0.5187805650996276,0
False,False,0.6234227561705948,0.6520819933656239,1
True,True,0.0018118637273524252,0.10357027049967005,0
False,True,0.008262224879277857,0.7300291182206246,1
True,False,0.11601435042721908,0.03773278565508553,0
True,False,0.5069225565937476,0.45937296500370595,1
True,False,0.6550169107569894,0.03702599788457639,0
False,True,0.6995144538776341,0.9787926881303688,1
True,True,0.7511780784147163,0.1845417852960869,0
False,False,0.22243193865442168,0.21059174920750956,1
True,False,0.9350249070281668,0.17565181432104537,0
False,True,0.9147223027042358,0.8246430119649695,1
True,True,0.7972673211548501,0.32880911099381793,0
False,False,0.23059737334913377,0.9434582257734829,1
True,False,0.30285208108884676,0.29728791523001097,0
True,False,0.991262488400543,0.977874540623717,1
False,True,0.2433837363074205,0.18737410987873748,0
False,False,0.07248003272055781,0.8418212035177219,1
True,True,0.2077840762601565,0.6769576707060108,0
True,False,0.7425918412112829,0.7949787778927179,1
True,False,0.3748483101941441,0.2918293751709712,0
False,True,0.6055511536219252,0.7917974956027836,1
False,True,0.01452448129391748,0.010544957236219621,0
False,False,0.32271562618535377,0.0990138219893788,1
True,True,0.6607073144902283,0.078065991658266,0
True,False,0.10988485018397431,0.7610822893997746,1
True,True,0.8923438066973709,0.9260683314316799,0
False,True,0.5149156995720219,0.9888309294013015,1
True,True,0.1499501645676694,0.07707159743892045,0
False,True,0.4655671203235542,0.40411772485568775,1
True,True,0.4361990547638016,0.6924989325132505,0
False,True,0.474690765480967,0.66370244436542,1
True,True,0.9131394089122239,0.6123630738068043,0
True,False,0.8618359234208535,0.9264092144361277,1
True,True,0.465683217284417,0.26009356991884447,0
True,False,0.5294687962761383,0.39490863544894295,1
True,False,0.8192993057496191,0.09226881736655723,0
True,False,0.7063511490785209,0.7363629270559754,1
True,False,0.970117886014386,0.12633860552100296,0
False,False,0.9650345724212233,0.7108435911825247,1
True,False,0.9579077508614499,0.11822792739329502,0
True,False,0.5590710304257488,0.31259109220201564,1
True,True,0.4650678592274562,0.6553083172112539,0
True,False,0.945578036067644,0.6699228264682732,1
True,False,0.9931722206112994,0.1661304735847704,0
False,False,0.9132196594455959,0.508797251954039,1
True,True,0.4088482062525768,0.9789932345863839,0
True,False,0.9597994925441274,0.6792226766873001,1
False,True,0.9069626995266623,0.10259187757481114,0
False,False,0.8615194936468904,0.44006757176611955,1
True,True,0.9403013190957791,0.05834528915208226,0
False,False,0.5363557519866176,0.5469046678147281,1
True,True,0.5620134566434318,0.9126241668554681,0
True,False,0.9680362022784322,0.7829237537760699,1
False,True,0.623049585437795,0.04056034619169335,0
False,False,0.08239632918677486,0.9964876782493158,1
False,True,0.625587327539031,0.36252429056485136,0
False,False,0.9434240459661355,0.8156186863066858,1
False,True,0.19654415597375574,0.6123533959722408,0
True,False,0.5376077796618731,0.4366511618810328,1
True,False,0.009199458598117438,0.36838164114625516,0
False,False,0.3665792988532155,0.8258464145712893,1
True,False,0.2783494894963904,0.39284567104827106,0
True,False,0.5533488300785678,0.4185884618181639,1
True,True,0.8546098338563469,0.6119709266318654,0
True,False,0.292875035850104,0.9022409769552976,1
True,False,0.994925953822249,0.2894885198692355,0
False,False,0.43112798619161696,0.1463390506573482,1
True,True,0.4556326484237364,0.4258828171017025,0
False,False,0.5263450753267376,0.7752630096428486,1
False,True,0.7422920767574409,0.07080269738699885,0
False,False,0.6946703733040391,0.5701288946880091,1
True,False,0.6233106537259474,0.32052551550902164,0
True,False,0.5071494493934844,0.6509863253036292,1
True,True,0.04351679104324402,0.9781211963197527,0
False,False,0.19526372384586332,0.14012146626159683,1
True,True,0.9484324561099726,0.8976777622286487,0
True,False,0.5996115648803408,0.8935354894252261,1
True,True,0.5967165998577691,0.8300443316714528,0
True,False,0.9114286134014957,0.9167379325357936,1
False,True,0.5473948132345073,0.077103032820938,0
False,True,0.5929156861073172,0.9199741850826794,1
False,True,0.11536965261539855,0.4784026102967711,0
True,False,0.9816340990634188,0.8047881144708424,1
True,True,0.10316890347871543,0.45207985643762705,0
False,True,0.33371548207704926,0.5872680209009957,1
True,True,0.4388111036835596,0.824556258354083,0
False,True,0.8092871967205607,0.9564882167596921,1
False,True,0.17813767391453184,0.060683113893649554,0
False,True,0.9037911137997422,0.8213318958595328,1
True,True,0.4449270520626498,0.12324947335352232,0
False,False,0.6451023045385317,0.30889574782079043,1
True,False,0.8214897009338071,0.6094834634676989,0
False,False,0.2761035138168947,0.9254231247742456,1
True,True,0.5243788658801839,0.9813991764826656,0
False,True,0.9463079013019785,0.9980486104142151,1
True,True,0.0463152594616153,0.04454771126465962,0
False,False,0.1698095314113629,0.3800588509268501,1
True,True,0.7966845588700568,0.23197457112405573,0
False,True,0.2902780135398789,0.7611893217391243,1
True,True,0.12200913409514025,0.18534542634972984,0
False,False,0.8640970212827339,0.37359723914343346,1
True,True,0.7513067644304303,6.270135990982251e-05,0
True,False,0.007971216448534713,0.7746413442268284,1
True,False,0.07403600783249953,0.5100164328014581,0
False,True,0.11745778251451333,0.924521604455241,1
False,True,0.992376207864146,0.09385999561592151,0
False,False,0.6919411555318159,0.028041957515582916,1
False,True,0.6462243944436452,0.20512588821579703,0
False,False,0.9522045852036353,0.9505571809798825,1
True,False,0.7688135749098242,0.6944677427319754,0
False,True,0.4437086089469736,0.7572261929593156,1
False,True,0.2309135517965688,0.288755412098595,0
False,False,0.7038962211982548,0.2664181728271814,1
True,True,0.24487050949110145,0.16594188786049047,0
False,False,0.6324229573622464,0.8241424488167726,1
False,True,0.9100044418705898,0.29595866113210045,0
False,False,0.23587244163928434,0.2698442355549632,1
True,True,0.11493164578130799,0.04001836089239286,0
False,True,0.014829339294168187,0.9280649313123096,1
True,True,0.7493255182036281,0.1508509969396955,0
False,True,0.06471450750469698,0.7186233890537768,1
True,True,0.010309921381712717,0.4766734252544059,0
True,False,0.5704134497744288,0.5088169223629869,1
True,True,0.7960084246041892,0.460381544874098,0
False,True,0.5916406972072892,0.7378627821576811,1
True,False,0.7184991337506285,0.6360516012221877,0
False,True,0.43752253503479843,0.44343081290392494,1
False,True,0.3653773517481492,0.22087078883072664,0
False,True,0.6627537172508517,0.659366943792674,1
True,False,0.8930541682769505,0.15357328392459313,0
False,False,0.18248336028930745,0.727467362809765,1
True,True,0.3891718619982052,0.3295729397322039,0
False,False,0.6699453530740521,0.24633186202944657,1
True,True,0.7391885704701749,0.3621813407599167,0
False,False,0.5053718550112336,0.001699757411225855,1
False,True,0.1988078737235528,0.48328091446648314,0
False,False,0.7721183033365092,0.8359705342976902,1
True,False,0.8453954573702716,0.5611660086686304,0
False,True,0.9738646375416793,0.8124501823351351,1
True,True,0.2170569726925785,0.14660829804728504,0
False,False,0.4561688575327101,0.26251183959063695,1
True,True,0.5730972189839095,0.6464432114288259,0
False,False,0.5430986615111724,0.06244490841604711,1
True,True,0.978717340560125,0.3275517541248938,0
True,False,0.6380672285053085,0.9384833224092238,1
True,False,0.8777281019806219,0.1308374341048918,0
False,False,0.8591752713872735,0.10368391968447599,1
True,True,0.245181702069884,0.8527963699176137,0
False,False,0.2549203178825713,0.6278203515892057,1
True,True,0.9653473881515915,0.6791581232849411,0
True,False,0.6138493047038813,0.5409484706895425,1
True,False,0.07615562903068673,0.5250495024211991,0
False,False,0.4519129844500045,0.49279517242753323,1
False,True,0.00797641499836621,0.20743048692351918,0
False,False,0.13085095374241573,0.819391123624394,1
True,True,0.22799226938167327,0.005975031649798068,0
False,True,0.6904839071594502,0.7202858402665143,1
True,True,0.4228360113898183,0.017705830609952455,0
False,True,0.26967894095505973,0.7125550281381844,1
True,True,0.9563408363094408,0.8530017310787911,0
False,True,0.29394800890870043,0.8265029609308201,1
True,True,0.6503139989193816,0.1655183543576113,0
False,False,0.36093737023865125,0.2724363075375693,1
False,True,0.7908834934621789,0.33207454600340836,0
True,False,0.21672822932243963,0.8522715721787533,1
True,True,0.3412912145187096,0.2577597051450611,0
False,True,0.3734679354654096,0.9417825768807049,1
True,True,0.5066621197428831,0.5058192836259405,0
False,False,0.06041000770139948,0.7312295807319589,1
True,True,0.42891021101478155,0.7916519348006974,0
True,False,0.6901886980690041,0.9682079390927506,1
True,False,0.6849030979804044,0.12881369181975644,0
False,False,0.6512549260747957,0.5828684815157069,1
True,False,0.12603152619565128,0.21435513975378984,0
False,True,0.4410763672495496,0.2953189225395373,1
True,True,0.38899092715344374,0.4473419922050742,0
False,True,0.5168046653234682,0.9946046206550533,1
False,True,0.5089710568959684,0.09332778149930177,0
True,False,0.3266856775507394,0.7419571282733347,1
True,False,0.6670237783954979,0.054665992353632786,0
False,True,0.8130046754781979,0.9496583784502585,1
False,True,0.20795827822729496,0.635925948062914,0
False,False,0.012653705809553606,0.12306888068242394,1
True,False,0.7397071771366607,0.6220367699777702,0
False,False,0.007063782415539621,0.8736219347247673,1
True,True,0.4664056426836438,0.611552937239372,0
False,True,0.9208708766961299,0.9393709055547139,1
True,True,0.08469962255661223,0.6226744112416637,0
True,False,0.3702222021817094,0.7723433398223144,1
False,True,0.0717877981780598,0.18032041980555635,0
False,False,0.24768072600260704,0.940934642357347,1
False,True,0.9383926289563916,0.5989718683399369,0
True,False,0.4864442028220637,0.27641712911089533,1
True,True,0.0968313335913974,0.7937839361236239,0
False,False,0.07069036639642079,0.015182024264681182,1
True,False,0.3744084855373472,0.373329237992701,0
False,True,0.4118590110320407,0.38757926194183445,1
True,False,0.12639397750095993,0.13566111257252267,0
False,True,0.3995360760964566,0.535917611496579,1
False,True,0.7404095983867333,0.3077381276161053,0
False,False,0.7834782112461557,0.9869562194025809,1
True,True,0.8763203849520564,0.9488490101403297,0
False,True,0.9455782879206601,0.9896631759520133,1
True,True,0.213187823654433,0.7088548812630783,0
False,True,0.5145043867205876,0.21981756348565074,1
False,True,0.7556542131046708,0.4435320972466037,0
False,False,0.2015082224746334,0.8970526448460212,1
False,True,0.09357956013587543,0.30750440040185745,0
False,False,0.4675615337494813,0.6570044586413153,1
True,True,0.46588548380481587,0.6209487049475985,0
False,True,0.1644827190367112,0.9573267044457646,1
True,False,0.827856567275272,0.2352661212931444,0
False,False,0.7542729002302071,0.2962677120819258,1
True,True,0.7254499107136375,0.09558017872172264,0
False,False,0.2554755098686351,0.06528316318360328,1
True,False,0.6734299211749328,0.08554479080059663,0
False,False,0.3447094486907063,0.5167037418530829,1
True,False,0.7698192599083773,0.15766380778897127,0
False,True,0.4701238854313665,0.4316039927551516,1
True,False,0.14573753185286475,0.5279423380294308,0
True,False,0.8824402796891959,0.984218954679183,1
True,True,0.2949303538092105,0.8393695539313419,0
False,False,0.668133152503112,0.3110534302679713,1
True,False,0.20214888231387362,0.5651254824374713,0
True,False,0.18840761596950906,0.8440249684605512,1
True,True,0.6510355153449354,0.6992065493869953,0
False,True,0.44344567297091775,0.6914300677179218,1
False,True,0.9622714119118311,0.3675643573232007,0
False,False,0.3051596764871001,0.3297023120227195,1
False,True,0.8031254737959387,0.26192677502978634,0
False,False,0.766892740756926,0.14190284608748138,1
True,False,0.778587221619297,0.33192598362680104,0
False,False,0.8585767473461636,0.2047055753171334,1
True,True,0.1270184696852048,0.16433064576484324,0
False,True,0.5669821653926355,0.8008747826001072,1
True,True,0.7433621318820898,0.23219145863042823,0
False,True,0.005512062655931627,0.6476521641117716,1
True,True,0.9396028582362301,0.2898543069405891,0
False,False,0.1937426179432864,0.8513301003022347,1
False,True,0.8092097502310907,0.5870394940168799,0
False,False,0.577583594428577,0.5655491425848653,1
True,True,0.4607086800359429,0.5065524169546524,0
False,False,0.2176649494025975,0.6232746424284261,1
False,True,0.18202390901178445,0.6573077989362339,0
False,True,0.924867874613694,0.8488765131020644,1
True,True,0.8731156505996528,0.29018728630576496,0
True,False,0.21855332774549963,0.9875378638395398,1
True,False,0.21054767330850377,0.4664749301317219,0
False,False,0.8191615642362047,0.08726063659779804,1
True,False,0.8247633510758421,0.5465581904759448,0
False,False,0.27116902947628263,0.5170454118647481,1
True,False,0.07298100933483731,0.1121713087743691,0
False,False,0.4954587716847141,0.5115246939596916,1
True,True,0.7780362196515483,0.9530615269762277,0
False,False,0.10186842969950327,0.5598144295200559,1
True,False,0.32294297613677325,0.24511483895430852,0
False,False,0.41532388768313855,0.34188312824985345,1
True,False,0.024381675897282795,0.21375642941020967,0
True,False,0.9023798017976067,0.9690293290896461,1
False,True,0.02799059394245007,0.493167983705907,0
True,False,0.810247851133947,0.8720225769184039,1
True,True,0.9896175784319301,0.5022546659695631,0
False,False,0.5610179434808249,0.37503547602916565,1
True,True,0.5591266988822358,0.504369750268403,0
False,False,0.7081904267343856,0.6998852662526152,1
False,True,0.3110513668223155,0.1417288407057018,0
False,False,0.286480811499791,0.3012197701516154,1
False,True,0.4840681522374549,0.14844080394060455,0
False,True,0.6055258167889681,0.4642592410594554,1
False,True,0.540321011055144,0.17719400482253245,0
False,False,0.9587886963294506,0.45710526838001997,1
True,True,0.4166790015497752,0.7258424455934521,0
False,False,0.9566049174470547,0.48282872692333245,1
True,True,0.7635349801275838,0.9468643821532824,0
False,True,0.3420161872836668,0.8325870843870541,1
True,True,0.20235330698323128,0.7657927478150058,0
False,True,0.08453348878167521,0.841401420756555,1
True,True,0.28003097740828764,0.6603007524006623,0
False,False,0.8814141738006231,0.8533976868815989,1
True,True,0.28482073777718975,0.6453023139937878,0
False,False,0.9978736280150357,0.09955603970928273,1
False,True,0.8248131716610188,0.4009573503153875,0
False,False,0.9971023493987236,0.5637525869330303,1
False,True,0.20269583833031224,0.4582036198321823,0
False,False,0.4112516228667902,0.9934934603041977,1
True,True,0.04197079779632751,0.47886191765132013,0
True,False,0.6297320948016096,0.9869550415011936,1
True,True,0.46542538606889716,0.4265258394270838,0
True,False,0.0325055516292212,0.858056026725232,1
True,True,0.3268695463468384,0.49301967591867635,0
True,False,0.6413735905694914,0.5812221706169917,1
True,True,0.5558786117651046,0.07308098544547292,0
False,False,0.8870383688876236,0.5595163406207235,1
True,True,0.26557504924056674,0.11281083794433522,0
False,False,0.13157606581645576,0.3104785163485554,1
True,True,0.32302023510530686,0.9660839804100759,0
False,True,0.5644408494411032,0.9302008460687679,1
True,True,0.8448480386440705,0.41540082430094205,0
False,False,0.9976728883924177,0.6221470643750665,1
True,False,0.9268020050305209,0.5058609478388529,0
False,True,0.37926970012974914,0.9562811159185324,1
True,True,0.416004383028304,0.19804115444636405,0
False,True,0.5622029552127832,0.7583999262873484,1
False,True,0.026023615850035875,0.41583848374782284,0
True,False,0.5781986303445699,0.8795863117146183,1
True,True,0.2751116598135219,0.503543390891461,0
False,False,0.6270766146016336,0.1219304043468954,1
True,False,0.6414166734929888,0.22072561634940757,0
True,False,0.38671939074470696,0.7769103545953208,1
True,False,0.09787499975946323,0.014805096557215403,0
False,False,0.6946052163593117,0.35146633178279596,1
True,True,0.41314260982235385,0.8615817469757654,0
False,True,0.8207575737536517,0.8346932584876136,1
True,True,0.8949184907298727,0.06037811405248028,0
False,True,0.9768344988265416,0.7381306579546527,1
True,True,0.8414897416723168,0.06500204476317406,0
False,True,0.28425389667336354,0.8953204169531157,1
True,True,0.4664174824180065,0.9715205404029474,0
True,False,0.7674650891607037,0.8042054540576496,1
True,False,0.8121610601258217,0.01643386344154829,0
False,False,0.48097315827633946,0.21983227613359702,1
False,True,0.46639950202970226,0.17136527466344398,0
False,False,0.45233363598720966,0.0848713718220434,1
True,True,0.7098756510122215,0.8781777405172306,0
True,False,0.43309442804240295,0.8153682711902372,1
True,True,0.950282542694481,0.686104318304236,0
False,False,0.9364966645938673,0.40140855887212445,1
False,True,0.5209096028087896,0.017946700539091198,0
False,False,0.4186828888285453,0.39387767472147595,1
False,True,0.8209191001706272,0.3459349449355026,0
False,False,0.9748076250257327,0.04349612122911983,1
True,True,0.6539958451557619,0.8598744706828395,0
False,False,0.24450082064783907,0.766633130617438,1
True,True,0.9763774328504583,0.5258582646499242,0
False,False,0.5248405677169437,0.3939428940279234,1
False,True,0.8303518564031618,0.006329891285577927,0
False,False,0.3823773813038085,0.08576128315275977,1
True,True,0.9625802714602127,0.5460600072168057,0
True,False,0.4659033250206416,0.4993781501076613,1
True,False,0.7592441277383232,0.18924912772425795,0
False,False,0.867460198565841,0.47739703411359047,1
False,True,0.0017331947419233495,0.02346167903130203,0
True,False,0.377376733850842,0.5622552023014369,1
True,False,0.05282590846169477,0.03705643235356648,0
True,False,0.8797942615960153,0.8213939118731582,1
True,True,0.014791373047959522,0.6193212230482129,0
False,True,0.4647567384070882,0.44960476817390516,1
True,True,0.9056572807851673,0.009478460491773033,0
True,False,0.5390956036807778,0.25957574595668487,1
True,True,0.9676880506134,0.39597238573398774,0
False,False,0.9233073745286409,0.9879324661835145,1
True,True,0.25267078265685305,0.027347036917979795,0
False,False,0.2662167447917687,0.719238220768475,1
True,False,0.08446870304000309,0.2199841915814179,0
False,True,0.39033683796806407,0.6317539413445885,1
True,False,0.2814579220304938,0.6207292632951202,0
False,True,0.7307055854603602,0.7288856344695684,1
True,True,0.8895500250456171,0.28281349680070966,0
True,False,0.6128961470036823,0.9677157639696852,1
True,False,0.08791586147221142,0.4652796244514996,0
True,False,0.6230729602638262,0.8893662744658539,1
False,True,0.7831054933544276,0.7400476429211958,0
True,False,0.6950535948081054,0.8506904300124438,1
True,True,0.2904793232380408,0.5351641578225373,0
True,False,0.03150811428231537,0.8109889563811045,1
True,True,0.09039809559744816,0.6017368590039779,0
True,False,0.04171538603260194,0.8952424430285371,1
True,True,0.6493569171675458,0.632351724179287,0
True,False,0.600626060647689,0.4141874558557769,1
False,True,0.08398543246224288,0.41324872371588206,0
False,False,0.4969132951987749,0.07818213135800922,1
False,True,0.42057301117174783,0.12890236639059038,0
True,False,0.5915736273740195,0.8531060170940465,1
True,True,0.9374121580324318,0.5617054812668243,0
False,False,0.39402111160258235,0.2216195109317689,1
True,True,0.4332736603021148,0.46953866398817623,0
